сity;district;address;address_number;latitude;longitude;closure_type;shelter_type;building_type;owner;ownership_type;phone;ramp
м. Київ;Дарницький; вул. Харківське шосе;21;50.4266272;30.6397324;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;21/1;50.4267303;30.640527;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;21/3;50.425672;30.6417915;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;21/4;50.42498;30.64374;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;21/5;50.4270127;30.6411735;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;49;50.4228586;30.6509197;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;51-Б;50.4223315;30.6532588;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;53-А;50.42182;30.65424;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;55;50.42137;30.65494;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 133;Комунальна;563-08-82;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;55;50.4206728;30.6538249;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;55-А;50.4208316;30.6548229;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;58;50.42310;30.64664;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 201 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-90-98;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;59;50.4188284;30.6571897;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;61;50.41817;30.65799;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;61-А;50.418852;30.6585514;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;63;50.41762;30.65876;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;63-А;50.4177093;30.6604877;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;65;50.41714;30.65963;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;67-А;50.4226804;30.65233;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена ;59;50.3786882;30.7042887;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;10;50.39013;30.69172;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;12;50.38989;30.69136;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;14;50.38957;30.69092;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;17;50.3908605;30.6948229;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;19;50.39067;30.69603;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;21;50.39033;30.69478;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;23;50.389693;30.69352;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;23-Б;50.38924;30.69517;Найпростіші укриття;Підвал;Школа;СЗШ № 280;Комунальна;564-80-60;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;25;50.38872;30.69253;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;27;50.3877391;30.6918929;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;27/1;50.3873221;30.6915844;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;29;50.3881484;30.6916932;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;31;50.3872147;30.6907283;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;4-Б;50.389635;30.6925085;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;41-А;50.3856615;30.6951149;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;41-А;50.3856545;30.6963949;Найпростіші укриття;Підвал;Школа;Дитяча школа мистецтв № 9;Комунальна;564-95-56;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;43;50.3850644;30.6967563;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;43-А;50.3854708;30.6975072;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;47;50.3821139;30.6992846;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;49;50.38460;30.69702;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;53;50.38336;30.70135;Найпростіші укриття;Підвал;Школа;СШ № 305;Комунальна;565-43-66;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;61 2001;50.37895;30.70513;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Харченка Євгена;65;50.3778003;30.7059877;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Хвильового Миколи;1;50.41780;30.68038;Найпростіші укриття;Підвал;Житловий будинок;«Нова хвиля»;Приватна;096-516-21-33;Відсутній
м. Київ;Дарницький; вул. Хвильового Миколи;3;50.41732;30.68220;Найпростіші укриття;Підвал;Житловий будинок;«Полісся 2017»;Приватна;050-331-18-61;Відсутній
м. Київ;Дарницький; вул. Чавдар Єлизавети;10;50.39166;30.62276;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 445;Комунальна;332-67-63;Відсутній
м. Київ;Дарницький; вул. Чавдар Єлизавети;13;50.3913139;30.6253769;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Компас»;Приватна;0585-12-01;Відсутній
м. Київ;Дарницький; вул.Дяченка Івана;20;50.3802293;30.7056566;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Гринфорт» (ЖЕД- 207);Приватна;567-00-04;В наявності
м. Київ;Дарницький; вул. Чавдар Єлизавети;14;50.3901673;30.624141;Найпростіші укриття;Підвал;Будинок інвестиційний;ТОВ «Компас»;Приватна;0585-12-01;Відсутній
м. Київ;Дарницький; вул. Чавдар Єлизавети;3;50.3940128;30.6198019;Найпростіші укриття;Підвал;Будинок інвестиційний;ТОВ «Ковальська- Житлосервіс»;Приватна;569-84-08;Відсутній
м. Київ;Дарницький; вул. Шевельова Юрія;34;50.4215177;30.653309;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Шевельова Юрія;48;50.4248334;30.662794;Найпростіші укриття;Підвал;Житловий будинок;"ЖЕД № 208 КП ""КК з ОЖФ Дарницького р-ну м. Києва»";Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Шевельова Юрія;49/20;50.4238739;30.6573135;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Шевельова Юрія;61;50.42456;30.66031;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 620;Комунальна;566-83-84;Відсутній
м. Київ;Дарницький; вул. Шевельова Юрія;63;50.42323;30.65785;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 634;Комунальна;566-68-94;Відсутній
м. Київ;Дарницький; вул. Юрія Литвинського;33;50.42569;30.66089;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Ялтинська;11;50.4267125;30.6545797;Найпростіші укриття;Підвал;Колишні сховища V класу;Держкордон;Комунальна;239-85-73;Відсутній
м. Київ;Дарницький; вул. Ялтинська;13;50.42530;30.65599;Найпростіші укриття;Підвал;Школа;СШ № 127;Комунальна;566-42-27;Відсутній
м. Київ;Дарницький; вул. Ялтинська;14;50.42669;30.65342;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Ялтинська;20/18;50.425148;30.6542424;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Ялтинська;20/18;50.4251992;30.6544609;Подвійного призначення;Підвал;Житловий будинок;«Рідна хата»;Приватна;050-462-32-67;Відсутній
м. Київ;Дарницький; вул. Ялтинська;20/18;50.4254006;30.6542783;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Ялтинська;22;50.4247458;30.6543512;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Ялтинська;24/22;50.42432;30.65484;Найпростіші укриття;Підвал;Колишні сховища V класу;Станція метро  Дарниця;Комунальна;567-54-31;Відсутній
м. Київ;Дарницький; вул. Ялтинська;24/23;50.42448;30.65476;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Ялтинська;24/23;50.4246057;30.6547185;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Ялтинська;6;50.4299121;30.6515697;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Ялтинська;10/14;50.4285555;30.6521766;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул.Дяченка Івана;20;50.3796786;30.7054691;Подвійного призначення;Підвал;Житловий будинок;«Гринфорт» (ЖЕД-207);Приватна;564-71-30;Відсутній
м. Київ;Дарницький; вул.Дяченка Івана;20-А;50.3794571;30.7065544;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;КП ЕРЖФ «Житло-сервіс»;Комунальна;567-00-04;В наявності
м. Київ;Дарницький; вул.Дяченка Івана;20-Б;50.3810805;30.7058326;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Гринфорт» (ЖЕД- 207);Приватна;567-00-04;В наявності
м. Київ;Дарницький; вул.Дяченка Івана;20-В;50.3801964;30.7066827;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ЖЕД № 207 КП «КК з ОЖФ Дарницького району м. Києва»;Комунальна;567-00-04;В наявності
м. Київ;Дарницький; просп. Бажана Миколи;1-А;50.3961501;30.5991279;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Бажана 1 А»;Приватна;067-401-35-60;В наявності
м. Київ;Дарницький; пров. Волго-Донський;1;50.4265201;30.6731473;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; пров. Волго-Донський;11/80;50.4237091;30.6717229;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; пров. Волго-Донський;14/115;50.4231847;30.6708476;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; пров. Волго-Донський;14/115;50.4230411;30.6708532;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; пров. Волго-Донський;15/117;50.4229947;30.6714949;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; пров. Волго-Донський;2;50.42656;30.67239;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; пров. Волго-Донський;6;50.42460;30.67147;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; пров. Волго-Донський;68/10;50.4238163;30.6711414;Найпростіші укриття;Підвал;Колишні сховища V класу;СДПЧ-5 ВАТ «Завод Будмаш»;Комунальна;566-04-84;Відсутній
м. Київ;Дарницький; пров. Поліський;9;50.42261;30.68447;Найпростіші укриття;Підвал;Школа;СЗШ № 217;Комунальна;566-69-22;Відсутній
м. Київ;Дарницький; просп. Бажана Миколи;1-А;50.3961758;30.5985551;Подвійного призначення;Підвал;Житловий будинок;«Бажана 1 А»;Приватна;067-401-35-60;Відсутній
м. Київ;Дарницький; просп. Бажана Миколи;1-А;50.3960554;30.5992874;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Вірменська 6»;Приватна;067-243-39-39;В наявності
м. Київ;Дарницький; просп. Бажана Миколи;10;50.3948097;30.6185701;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ТОВ «Ковальська- Житлосервіс»;Приватна;569-84-08;В наявності
м. Київ;Дарницький; просп. Бажана Миколи;10;50.3949175;30.6191599;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Ковальська- Житлосервіс»;Приватна;569-84-08;Відсутній
м. Київ;Дарницький; просп. Бажана Миколи;12;50.3951848;30.6207096;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Бажана 12»;Приватна;050-380-76-63;В наявності
м. Київ;Дарницький; просп. Бажана Миколи;12;50.39489;30.62087;Подвійного призначення;Підвал;Житловий будинок;«Бажана 12»;Приватна;068-380-25-64;Відсутній
м. Київ;Дарницький; просп. Бажана Миколи;14;50.3954464;30.6227233;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Бажана 14»;Приватна;050-358-17-69;В наявності
м. Київ;Дарницький; просп. Бажана Миколи;14;50.39556;30.62379;Подвійного призначення;Підвал;Житловий будинок;«Бажана 14»;Приватна;574-58-97;Відсутній
м. Київ;Дарницький; просп. Бажана Миколи;16;50.3957135;30.6246736;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;«Актив» (або «Оберіг на позняках»);Приватна;;В наявності
м. Київ;Дарницький; просп. Бажана Миколи;16;50.39580;30.62609;Подвійного призначення;Підвал;Житловий будинок;«Актив» або «Оберіг на Позняках»;Приватна;067-503-85-50;Відсутній
м. Київ;Дарницький; просп. Бажана Миколи;16-А;50.396184;30.6261413;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ТОВ «Аграмант»;Приватна;575-51-09;В наявності
м. Київ;Дарницький; просп. Григоренка Петра;18-В;50.4107298;30.6254601;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;Кооператив «Гараж»;Приватна;;В наявності
м. Київ;Дарницький; просп. Бажана Миколи;34-А;50.3969586;30.6497273;Найпростіші укриття;Підвал;Школа;Ліцей «Інтелект»;Комунальна;565-43-66;Відсутній
м. Київ;Дарницький; просп. Бажана Миколи;5-Г;50.40253;30.65724;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Новобудова»;Приватна;525-90-03;Відсутній
м. Київ;Дарницький; просп. Бажана Миколи;7-Ж;50.40317;30.66130;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Новобудова»;Приватна;525-90-03;Відсутній
м. Київ;Дарницький; просп. Григоренка Петра;13-Б;50.41079;30.63047;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Новобудова»;Приватна;525-90-03;Відсутній
м. Київ;Дарницький; просп. Григоренка Петра;20-В;50.4097666;30.6236874;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ТОВ «Парковка-сервіс»;Приватна;;В наявності
м. Київ;Дарницький; просп. Григоренка Петра;20-А;50.40973;30.62407;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Компас»;Приватна;0585-12-01;Відсутній
м. Київ;Дарницький; просп. Григоренка Петра;20-Б;50.4107639;30.6237476;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 550;Комунальна;332-95-50;Відсутній
м. Київ;Дарницький; просп. Григоренка Петра;23;50.4058815;30.6310714;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Абрикос 23»;Приватна;050-381-44-15;В наявності
м. Київ;Дарницький; просп. Григоренка Петра;22/20;50.40902;30.62661;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Компас»;Приватна;0585-12-01;Відсутній
м. Київ;Дарницький; просп. Григоренка Петра;23;50.4055017;30.631897;Подвійного призначення;Підвал;Житловий будинок;«Абрикос 23»;Приватна;050-381-44-15;Відсутній
м. Київ;Дарницький; просп. Григоренка Петра;33/44;50.4031994;30.6329952;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;КП «КК з ОЖФ Дарницького р-ну м. Києва» ЖЕД № 204;Комунальна;0565-01-20;В наявності
м. Київ;Дарницький; вул. Ахматової Анни;13;50.4079459;30.6353496;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «13-й квартал»;Приватна;095-756-15-69;В наявності
м. Київ;Дарницький; просп. Петра Григоренка;21-А;50.4065039;30.6348557;Найпростіші укриття;Підвал;Дітсадок;"Ліцей ""Наукова зміна""";Комунальна;570-33-09;Відсутній
м. Київ;Дарницький;Станція метро  «Бориспільська»;;50.4034558;30.6850525;Подвійного призначення;Підземний перехід з пандусом;Підземні переходи зон станцій КП «Київський метрополітен»;КП «Київський метрополітен»;Комунальна;238-44-21;В наявності
м. Київ;Дарницький;Станція метро  «Вирлиця»;;50.4034271;30.6659349;Подвійного призначення;Підземний перехід з пандусом;Підземні переходи зон станцій КП «Київський метрополітен»;КП «Київський метрополітен»;Комунальна;238-57-10;В наявності
м. Київ;Дарницький;Станція метро  «Осокорки»;;50.3959106;30.6167559;Подвійного призначення;Підземний перехід з пандусом;Підземні переходи зон станцій КП «Київський метрополітен»;КП «Київський метрополітен»;Комунальна;238-44-21;В наявності
м. Київ;Дарницький;Станція метро  «Позняки»;;50.3985593;30.6334064;Подвійного призначення;Підземний перехід з пандусом;Підземні переходи зон станцій КП «Київський метрополітен»;КП «Київський метрополітен»;Комунальна;238-57-10;В наявності
м. Київ;Дарницький;Станція метро  «Славутич»;;50.3944902;30.6040658;Подвійного призначення;Підземний перехід з пандусом;Підземні переходи зон станцій КП «Київський метрополітен»;КП «Київський метрополітен»;Комунальна;238-57-10;В наявності
м. Київ;Дарницький;Станція метро  «Харківська»;;50.4014716;30.6530381;Подвійного призначення;Підземний перехід з пандусом;Підземні переходи зон станцій КП «Київський метрополітен»;КП «Київський метрополітен»;Комунальна;238-44-21;В наявності
м. Київ;Дарницький;Станція метро  «ЧервонийХутір»;;50.4088957;30.6951713;Подвійного призначення;Підземний перехід з пандусом;Підземні переходи зон станцій КП «Київський метрополітен»;КП «Київський метрополітен»;Комунальна;238-57-10;В наявності
м. Київ;Дарницький;Станція метро  «Бориспільська»;;50.4035139;30.6827458;Подвійного призначення;Станція метро;Станції КП «Київський метрополітен»;КП «Київський метрополітен»;Комунальна;238-44-21;В наявності
м. Київ;Дарницький;Станція метро  «Вирлиця»;;50.40301;30.66601;Подвійного призначення;Станція метро;Станції КП «Київський метрополітен»;КП «Київський метрополітен»;Комунальна;238-57-10;В наявності
м. Київ;Дарницький;Станція метро  «Осокорки»;;50.3952095;30.6153558;Подвійного призначення;Станція метро;Станції КП «Київський метрополітен»;КП «Київський метрополітен»;Комунальна;238-44-21;В наявності
м. Київ;Дарницький;Станція метро  «Позняки»;;50.3979609;30.6335619;Подвійного призначення;Станція метро;Станції КП «Київський метрополітен»;КП «Київський метрополітен»;Комунальна;238-57-10;В наявності
м. Київ;Дарницький;Станція метро  «Славутич»;;50.3939122;30.6040122;Подвійного призначення;Станція метро;Станції КП «Київський метрополітен»;КП «Київський метрополітен»;Комунальна;238-44-21;В наявності
м. Київ;Дарницький;Станція метро  «Харківська»;;50.4011194;30.6531722;Подвійного призначення;Станція метро;Станції КП «Київський метрополітен»;КП «Київський метрополітен»;Комунальна;238-44-21;В наявності
м. Київ;Дарницький;Станція метро  «Червоний Хутір»;;50.409347;30.6948173;Подвійного призначення;Станція метро;Станції КП «Київський метрополітен»;КП «Київський метрополітен»;Комунальна;238-57-10;В наявності
